GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
160418	9.37e-01	7.90e-01	0.2232	-0.2663474	-0.0594476	716.21	TMTC3	transmembrane O-mannosyltransferase targeting cadherins 3
105372717	9.37e-01	7.90e-01	0.1918	-0.2665775	-0.0511354	36.87	LOC105372717	uncharacterized LOC105372717
4719	9.37e-01	7.90e-01	0.1963	0.2662288	0.0522647	4242.66	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1
105374071	9.37e-01	7.90e-01	1.7452	0.2661581	0.4644973	11.2	LOC105374071	uncharacterized LOC105374071
107986985	9.38e-01	7.90e-01	0.1188	-0.2658224	-0.0315668	227.72	LOC107986985	uncharacterized LOC107986985
57062	9.38e-01	7.90e-01	0.1452	0.2659225	0.0386101	7644.9	DDX24	DEAD-box helicase 24
2595	9.38e-01	7.90e-01	0.1488	0.2657948	0.0395584	500.77	GANC	glucosidase alpha, neutral C
23505	9.38e-01	7.91e-01	0.0614	0.2649562	0.0162589	3867.48	TMEM131	transmembrane protein 131
3913	9.38e-01	7.91e-01	0.7306	-0.2651399	-0.1937117	22840.5	LAMB2	laminin subunit beta 2
8633	9.38e-01	7.91e-01	1.7728	0.2650391	0.4698481	181.96	UNC5C	unc-5 netrin receptor C
105379154	9.38e-01	7.91e-01	0.434	-0.265177	-0.1150836	12.34	LOC105379154	uncharacterized LOC105379154
57717	9.38e-01	7.91e-01	0.8674	-0.2653475	-0.23017	449.29	PCDHB16	protocadherin beta 16
54948	9.38e-01	7.91e-01	0.1596	0.2650117	0.0423001	1946.03	MRPL16	mitochondrial ribosomal protein L16
5962	9.38e-01	7.91e-01	0.3087	0.2654829	0.0819519	8163.53	RDX	radixin
2064	9.38e-01	7.91e-01	0.1578	0.2651583	0.0418342	16136.37	ERBB2	erb-b2 receptor tyrosine kinase 2
1756	9.38e-01	7.91e-01	1.3355	0.2651771	0.3541367	582.81	DMD	dystrophin
100422977	9.38e-01	7.91e-01	0.4689	-0.2649942	-0.1242665	29.75	MIR1184-3	microRNA 1184-3
55735	9.38e-01	7.91e-01	0.1718	-0.2647629	-0.0454936	3569.52	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11
132321	9.38e-01	7.91e-01	0.9981	0.264407	0.2639014	131.05	C4orf33	chromosome 4 open reading frame 33
2760	9.38e-01	7.91e-01	0.4451	-0.264532	-0.1177332	4523.11	GM2A	ganglioside GM2 activator
51028	9.38e-01	7.91e-01	0.165	0.2645262	0.0436408	1233.24	VPS36	vacuolar protein sorting 36 homolog
9466	9.38e-01	7.91e-01	0.19	0.2645804	0.0502642	3713.59	IL27RA	interleukin 27 receptor subunit alpha
27037	9.38e-01	7.92e-01	0.1272	-0.264352	-0.0336304	2553.71	TRMT2A	tRNA methyltransferase 2 homolog A
203523	9.38e-01	7.92e-01	0.1891	0.2643514	0.0499943	211.21	ZNF449	zinc finger protein 449
80346	9.38e-01	7.92e-01	0.1766	0.2641751	0.0466446	1076.65	REEP4	receptor accessory protein 4
9054	9.38e-01	7.92e-01	0.3597	-0.2642029	-0.0950303	1291.62	NFS1	NFS1 cysteine desulfurase
101929234	9.38e-01	7.92e-01	0.6265	-0.2637049	-0.1652007	13.63	LOC101929234	uncharacterized LOC101929234
3013	9.39e-01	7.92e-01	0.4656	-0.2632056	-0.122548	72.56	H2AC7	H2A clustered histone 7
80742	9.39e-01	7.92e-01	0.3436	0.2632375	0.0904367	809.05	PRR3	proline rich 3
285172	9.39e-01	7.93e-01	0.3751	0.2629195	0.0986252	266.83	HYCC2	hyccin PI4KA lipid kinase complex subunit 2
10568	9.39e-01	7.92e-01	1.3669	-0.263073	-0.3595846	161.67	SLC34A2	solute carrier family 34 member 2
105376611	9.39e-01	7.93e-01	1.7154	0.2628814	0.4509337	9.83	LOC105376611	uncharacterized LOC105376611
1353	9.39e-01	7.93e-01	0.0809	0.2629628	0.021286	1504.59	COX11	cytochrome c oxidase copper chaperone COX11
23443	9.39e-01	7.93e-01	0.4201	0.2624673	0.1102575	432.87	SLC35A3	solute carrier family 35 member A3
26996	9.39e-01	7.93e-01	0.8826	0.2624812	0.2316616	25.26	GPR160	G protein-coupled receptor 160
4212	9.39e-01	7.93e-01	0.4162	-0.2625075	-0.1092617	269.62	MEIS2	Meis homeobox 2
9001	9.39e-01	7.93e-01	0.5338	-0.2625382	-0.140136	144.93	HAP1	huntingtin associated protein 1
101928891	9.39e-01	7.93e-01	2.0396	-0.2627867	-0.5359749	17.09	LINC01637	long intergenic non-protein coding RNA 1637
8228	9.39e-01	7.93e-01	1.1654	-0.2627223	-0.3061742	435.92	PNPLA4	patatin like phospholipase domain containing 4
283310	9.39e-01	7.93e-01	2.2419	0.2622773	0.5880119	395.17	OTOGL	otogelin like
1829	9.39e-01	7.93e-01	1.8118	0.2621127	0.4749078	2209.5	DSG2	desmoglein 2
372	9.39e-01	7.93e-01	0.0908	-0.2619138	-0.0237855	7472.68	ARCN1	archain 1
6500	9.39e-01	7.93e-01	0.1437	0.2618056	0.0376219	8076.83	SKP1	S-phase kinase associated protein 1
55177	9.39e-01	7.94e-01	0.1941	-0.2616247	-0.0507915	1898.85	RMDN3	regulator of microtubule dynamics 3
84750	9.39e-01	7.94e-01	0.1756	0.2614198	0.0459036	421.5	FUT10	fucosyltransferase 10
100528019	9.39e-01	7.94e-01	1.2631	-0.26136	-0.3301168	22.84	HSPB2-C11orf52	HSPB2-C11orf52 readthrough (NMD candidate)
100132948	9.39e-01	7.94e-01	0.5916	0.261125	0.1544912	160.33	FAM27C	family with sequence similarity 27 member C
84033	9.40e-01	7.94e-01	0.403	-0.2606333	-0.1050475	504.27	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
647310	9.40e-01	7.94e-01	0.4874	-0.2605669	-0.1269952	75.23	TEX22	testis expressed 22
284654	9.40e-01	7.95e-01	1.0307	0.2596102	0.2675828	31.15	RSPO1	R-spondin 1
8890	9.40e-01	7.95e-01	0.1657	-0.2593505	-0.0429858	1814.84	EIF2B4	eukaryotic translation initiation factor 2B subunit delta
129530	9.40e-01	7.95e-01	0.3108	-0.260057	-0.0808246	17.34	LYG1	lysozyme g1
130749	9.40e-01	7.95e-01	0.2791	-0.2599899	-0.0725567	125	CPO	carboxypeptidase O
1016	9.40e-01	7.95e-01	1.2358	0.25963	0.320846	216.93	CDH18	cadherin 18
222696	9.40e-01	7.95e-01	0.1478	0.2593046	0.0383273	135.21	ZSCAN23	zinc finger and SCAN domain containing 23
107986633	9.40e-01	7.95e-01	2.0616	-0.2598252	-0.5356558	102.59	LOC107986633	uncharacterized LOC107986633
3082	9.40e-01	7.95e-01	1.4544	-0.2592959	-0.3771154	3515.48	HGF	hepatocyte growth factor
100132403	9.40e-01	7.95e-01	0.4551	0.2593253	0.1180239	30.49	FAM157B	family with sequence similarity 157 member B
55662	9.40e-01	7.95e-01	0.1793	-0.2593391	-0.0465076	2907.27	HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor
1019	9.40e-01	7.95e-01	0.0849	-0.2593887	-0.0220206	7136.88	CDK4	cyclin dependent kinase 4
105370624	9.40e-01	7.95e-01	0.973	0.259627	0.2526102	28.5	LOC105370624	uncharacterized LOC105370624
145773	9.40e-01	7.95e-01	0.5661	-0.2596375	-0.1469812	77.6	FAM81A	family with sequence similarity 81 member A
642778	9.40e-01	7.95e-01	0.1416	-0.2594062	-0.0367297	214.87	NPIPA3	nuclear pore complex interacting protein family member A3
100996842	9.40e-01	7.95e-01	0.4173	-0.2595624	-0.1083159	363.47	LOC100996842	uncharacterized LOC100996842
51588	9.40e-01	7.95e-01	0.0947	0.2601861	0.0246412	1154.01	PIAS4	protein inhibitor of activated STAT 4
414	9.40e-01	7.95e-01	0.2304	0.2602569	0.0599526	1620.16	ARSD	arylsulfatase D
4862	9.40e-01	7.96e-01	1.3915	-0.2587054	-0.3599912	202.84	NPAS2	neuronal PAS domain protein 2
728609	9.40e-01	7.96e-01	0.15	-0.258609	-0.0387788	249.13	SDHAP3	SDHA pseudogene 3
717	9.40e-01	7.96e-01	0.3627	-0.2586593	-0.0938108	76.28	C2	complement C2
22875	9.40e-01	7.96e-01	1.3	-0.2586775	-0.3362794	333.98	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4
100532726	9.40e-01	7.96e-01	0.3078	-0.2585665	-0.0795828	1385.85	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough
5781	9.40e-01	7.96e-01	0.1145	0.2588722	0.02965	5674.32	PTPN11	protein tyrosine phosphatase non-receptor type 11
101929894	9.40e-01	7.96e-01	0.4006	-0.2586406	-0.1036054	10.12	LOC101929894	uncharacterized LOC101929894
53637	9.40e-01	7.96e-01	0.6939	0.2586028	0.1794382	344.35	S1PR5	sphingosine-1-phosphate receptor 5
102724594	9.40e-01	7.96e-01	0.1079	0.2584812	0.0278888	1546.28	LOC102724594	U2 small nuclear RNA auxiliary factor 1 like 5
23316	9.40e-01	7.96e-01	1.9474	-0.2582967	-0.5030005	66.03	CUX2	cut like homeobox 2
101927359	9.40e-01	7.96e-01	1.7315	0.2580454	0.4468057	10.54	PCDH10-DT	PCDH10 divergent transcript
342667	9.40e-01	7.96e-01	1.169	0.2580995	0.3017271	12.14	STAC2	SH3 and cysteine rich domain 2
78999	9.40e-01	7.97e-01	0.3471	-0.2578281	-0.0894831	3361.63	LRFN4	leucine rich repeat and fibronectin type III domain containing 4
406968	9.40e-01	7.97e-01	0.5822	-0.2578073	-0.1501067	17.48	MIR193A	microRNA 193a
1468	9.40e-01	7.97e-01	0.3925	0.2578167	0.1011993	1502.65	SLC25A10	solute carrier family 25 member 10
7355	9.40e-01	7.97e-01	0.221	0.2577124	0.0569519	2195.73	SLC35A2	solute carrier family 35 member A2
79781	9.40e-01	7.97e-01	0.4023	0.2574265	0.1035751	91.75	IQCA1	IQ motif containing with AAA domain 1
152110	9.41e-01	7.97e-01	1.1831	-0.2572327	-0.3043213	477.4	NEK10	NIMA related kinase 10
4701	9.41e-01	7.97e-01	0.0943	-0.256811	-0.0242097	1490.96	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7
4985	9.41e-01	7.97e-01	0.5412	-0.2567055	-0.1389373	12.51	OPRD1	opioid receptor delta 1
3149	9.41e-01	7.98e-01	0.1089	-0.2563684	-0.0279114	2182.37	HMGB3	high mobility group box 3
107303344	9.41e-01	7.98e-01	0.3692	-0.2561538	-0.0945685	213.81	SETDB2-PHF11	SETDB2-PHF11 readthrough
22915	9.41e-01	7.98e-01	2.1792	0.2556638	0.5571526	753.99	MMRN1	multimerin 1
54661	9.41e-01	7.98e-01	1.3117	-0.2557043	-0.335405	247.79	PCDHB17P	protocadherin beta 17 pseudogene
286097	9.41e-01	7.98e-01	0.4283	0.2556104	0.1094739	68.69	MICU3	mitochondrial calcium uptake family member 3
9530	9.41e-01	7.98e-01	0.1774	-0.2555845	-0.0453416	600.51	BAG4	BAG cochaperone 4
260334	9.41e-01	7.98e-01	0.6027	-0.2558783	-0.1542062	50.64	TUBB8B	tubulin beta 8B
84436	9.41e-01	7.98e-01	0.4533	0.2555721	0.1158624	347.2	ZNF528	zinc finger protein 528
8409	9.41e-01	7.98e-01	0.3478	-0.255943	-0.0890249	1458.85	UXT	ubiquitously expressed prefoldin like chaperone
23646	9.42e-01	7.98e-01	0.3828	-0.2553556	-0.0977408	16289.57	PLD3	phospholipase D family member 3
7737	9.42e-01	7.98e-01	0.1468	-0.2553322	-0.0374805	483.69	RNF113A	ring finger protein 113A
128387	9.42e-01	7.99e-01	0.2635	-0.2552054	-0.0672539	543.68	TATDN3	TatD DNase domain containing 3
80307	9.42e-01	7.99e-01	0.707	0.2551783	0.180414	1182.1	FER1L4	fer-1 like family member 4 (pseudogene)
730183	9.42e-01	7.99e-01	0.2313	-0.2548798	-0.0589545	55.29	LOC730183	uncharacterized LOC730183
647219	9.42e-01	7.99e-01	0.8717	-0.2547834	-0.222089	10.34	ASCL5	achaete-scute family bHLH transcription factor 5
115708	9.42e-01	7.99e-01	0.2397	0.2546328	0.0610319	1756.63	TRMT61A	tRNA methyltransferase 61A
5306	9.42e-01	7.99e-01	0.1339	-0.2546609	-0.0341024	3910.8	PITPNA	phosphatidylinositol transfer protein alpha
100526836	9.42e-01	7.99e-01	0.2861	-0.2544803	-0.0728099	4629.7	BLOC1S5-TXNDC5	BLOC1S5-TXNDC5 readthrough (NMD candidate)
83700	9.42e-01	7.99e-01	0.3161	0.2544846	0.0804338	3162.35	JAM3	junctional adhesion molecule 3
84336	9.42e-01	7.99e-01	0.0639	0.2544118	0.0162593	1566.98	TMEM101	transmembrane protein 101
22933	9.42e-01	7.99e-01	0.258	-0.2541831	-0.0655696	2895.93	SIRT2	sirtuin 2
401509	9.42e-01	8.00e-01	0.118	0.2539408	0.0299608	168.58	ZNF658B	zinc finger protein 658B (pseudogene)
158158	9.43e-01	8.00e-01	0.9904	-0.2532489	-0.2508143	17.84	RASEF	RAS and EF-hand domain containing
2752	9.43e-01	8.00e-01	0.5784	-0.2530352	-0.1463523	18.1	GLUL	glutamate-ammonia ligase
129881	9.43e-01	8.00e-01	0.5189	0.2530955	0.131335	14.51	CFAP210	cilia and flagella associated protein 210
64783	9.43e-01	8.01e-01	0.1647	0.2525477	0.041599	420.75	RBM15	RNA binding motif protein 15
84661	9.43e-01	8.01e-01	0.1769	-0.252634	-0.0446878	629.05	DPY30	dpy-30 histone methyltransferase complex regulatory subunit
5550	9.43e-01	8.01e-01	0.0619	-0.252562	-0.0156216	1523.36	PREP	prolyl endopeptidase
862	9.43e-01	8.01e-01	1.6771	0.2525438	0.423544	56.77	RUNX1T1	RUNX1 partner transcriptional co-repressor 1
653268	9.43e-01	8.01e-01	0.1892	-0.2525302	-0.047778	117.5	AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene
105370504	9.43e-01	8.00e-01	0.8714	0.2528207	0.2203021	52.02	LOC105370504	uncharacterized LOC105370504
339761	9.43e-01	8.01e-01	0.2612	-0.2523787	-0.0659178	33.14	CYP27C1	cytochrome P450 family 27 subfamily C member 1
27300	9.43e-01	8.01e-01	0.5778	0.2524098	0.1458315	1119.25	ZNF544	zinc finger protein 544
2558	9.43e-01	8.01e-01	1.9792	0.2522236	0.4991966	51.92	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5
641977	9.43e-01	8.01e-01	0.1054	0.2520757	0.0265812	156.03	SEPTIN7P2	septin 7 pseudogene 2
57589	9.43e-01	8.01e-01	0.1809	-0.2518888	-0.0455746	1581.67	RIC1	RIC1 homolog, RAB6A GEF complex partner 1
7161	9.43e-01	8.01e-01	0.8461	-0.2514212	-0.2127368	241.78	TP73	tumor protein p73
107985353	9.43e-01	8.01e-01	0.2548	-0.2515952	-0.0641168	274	ACBD3-AS1	ACBD3 antisense RNA 1
23456	9.43e-01	8.02e-01	0.5522	0.2509868	0.1386003	999.39	ABCB10	ATP binding cassette subfamily B member 10
54951	9.43e-01	8.02e-01	0.1417	0.2513091	0.0356027	291.84	COMMD8	COMM domain containing 8
25819	9.43e-01	8.01e-01	0.3216	0.2515805	0.0809147	298.11	NOCT	nocturnin
8034	9.43e-01	8.02e-01	0.1537	0.2512078	0.0386154	520.88	SLC25A16	solute carrier family 25 member 16
5926	9.43e-01	8.01e-01	0.169	0.2517288	0.0425318	462.33	ARID4A	AT-rich interaction domain 4A
83694	9.43e-01	8.02e-01	1.4625	0.2511522	0.3673042	406.97	RPS6KL1	ribosomal protein S6 kinase like 1
440295	9.43e-01	8.02e-01	0.2642	0.2509891	0.0663011	190.94	GOLGA6L9	golgin A6 family like 9
9742	9.43e-01	8.01e-01	0.1055	0.2516579	0.0265455	1290.65	IFT140	intraflagellar transport 140
27327	9.43e-01	8.02e-01	0.1815	0.2513628	0.0456322	2782.72	TNRC6A	trinucleotide repeat containing adaptor 6A
147111	9.43e-01	8.02e-01	0.6536	0.2509692	0.1640412	46.56	NOTUM	notum, palmitoleoyl-protein carboxylesterase
107987388	9.43e-01	8.02e-01	0.3349	-0.251256	-0.0841485	14.17	LOC107987388	replaced by ID 102724151
100271849	9.43e-01	8.02e-01	0.3202	-0.2508292	-0.0803035	184.37	MEF2B	myocyte enhancer factor 2B
126792	9.43e-01	8.02e-01	0.1954	-0.2507086	-0.0489988	1363.11	B3GALT6	beta-1,3-galactosyltransferase 6
11123	9.43e-01	8.02e-01	0.185	0.2503566	0.0463088	578.22	RCAN3	RCAN family member 3
55113	9.43e-01	8.02e-01	0.4589	0.2502844	0.1148556	518.75	XKR8	XK related 8
1979	9.43e-01	8.02e-01	0.1514	0.2502242	0.0378782	2720.12	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2
54855	9.43e-01	8.03e-01	1.1579	-0.2500281	-0.2894976	30.22	TENT5C	terminal nucleotidyltransferase 5C
55689	9.43e-01	8.03e-01	0.1102	0.2500409	0.027545	2795.41	YEATS2	YEATS domain containing 2
283455	9.43e-01	8.03e-01	1.0178	-0.2499279	-0.2543667	32.62	KSR2	kinase suppressor of ras 2
388407	9.43e-01	8.03e-01	1.1654	0.2499116	0.2912544	283.87	LINC02875	long intergenic non-protein coding RNA 2875
54954	9.43e-01	8.03e-01	0.4813	0.2498816	0.1202678	435.19	FAM120C	family with sequence similarity 120C
28965	9.44e-01	8.03e-01	2.1861	0.2497827	0.5460612	51.23	SLC27A6	solute carrier family 27 member 6
107985236	9.44e-01	8.03e-01	1.5064	0.2490886	0.375229	23.1	LOC107985236	uncharacterized LOC107985236
375056	9.44e-01	8.03e-01	0.109	-0.24953	-0.0272101	2553.73	MIA3	MIA SH3 domain ER export factor 3
81559	9.44e-01	8.03e-01	0.0951	-0.2491234	-0.0237028	1411.26	TRIM11	tripartite motif containing 11
4750	9.44e-01	8.03e-01	0.1635	-0.2491809	-0.0407413	534.22	NEK1	NIMA related kinase 1
100507602	9.44e-01	8.03e-01	0.3989	-0.2496458	-0.0995805	216.57	TRIM52-AS1	TRIM52 antisense RNA 1 (head to head)
8128	9.44e-01	8.03e-01	2.3401	-0.2495566	-0.5839862	548.7	ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
101927168	9.44e-01	8.03e-01	1.2931	-0.2492916	-0.3223496	20.94	ARHGAP28-AS1	ARHGAP28 antisense RNA 1
107987261	9.44e-01	8.03e-01	2.1201	0.2491476	0.5282086	19.1	LOC107987261	
80032	9.44e-01	8.03e-01	1.3896	0.2492014	0.3462987	12.52	ZNF556	zinc finger protein 556
1760	9.44e-01	8.03e-01	0.2161	0.2494704	0.0539199	3222.04	DMPK	DM1 protein kinase
5566	9.44e-01	8.03e-01	0.2514	-0.2488961	-0.0625661	6519.83	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
109729146	9.44e-01	8.03e-01	0.3985	0.2488227	0.0991495	58.62	POC1B-AS1	POC1B antisense RNA 1
100422781	9.44e-01	8.04e-01	0.8554	-0.2487368	-0.2127725	14.85	LOC100422781	uncharacterized LOC100422781
261729	9.44e-01	8.04e-01	1.3826	0.248603	0.3437149	39.32	STEAP2	STEAP2 metalloreductase
7782	9.44e-01	8.04e-01	0.3433	0.2486426	0.0853496	322.49	SLC30A4	solute carrier family 30 member 4
343472	9.44e-01	8.04e-01	1.4444	0.2482694	0.3585985	14.12	BARHL2	BarH like homeobox 2
81567	9.44e-01	8.04e-01	0.288	-0.2482886	-0.0714958	4597.96	TXNDC5	thioredoxin domain containing 5
84752	9.44e-01	8.04e-01	0.7689	-0.2484635	-0.191046	535.08	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
124989	9.44e-01	8.04e-01	0.8638	-0.248209	-0.2144076	35.6	EFCAB13	EF-hand calcium binding domain 13
93099	9.44e-01	8.04e-01	1.4417	0.2482659	0.3579282	3055.97	DMKN	dermokine
112267932	9.44e-01	8.04e-01	0.3183	0.2479714	0.0789247	62.15	LOC112267932	uncharacterized LOC112267932
392255	9.44e-01	8.04e-01	1.333	-0.2479175	-0.3304832	9.57	GDF6	growth differentiation factor 6
55184	9.44e-01	8.04e-01	0.8825	-0.2478698	-0.21875	1067.82	DZANK1	double zinc ribbon and ankyrin repeat domains 1
84524	9.44e-01	8.04e-01	0.1353	-0.2476343	-0.0335001	400.84	ZC3H8	zinc finger CCCH-type containing 8
56145	9.44e-01	8.04e-01	0.6253	-0.2475935	-0.1548306	167.9	PCDHA3	protocadherin alpha 3
51501	9.44e-01	8.04e-01	0.127	-0.2477028	-0.0314539	943.2	HIKESHI	heat shock protein nuclear import factor hikeshi
203414	9.44e-01	8.04e-01	0.1846	-0.2476439	-0.0457258	65.71	LINC01560	long intergenic non-protein coding RNA 1560
283849	9.44e-01	8.05e-01	0.48	-0.2474365	-0.1187747	87.19	EXOC3L1	exocyst complex component 3 like 1
84522	9.44e-01	8.05e-01	0.1455	-0.2471571	-0.0359613	1782.56	JAGN1	jagunal homolog 1
7298	9.44e-01	8.05e-01	0.324	-0.2472034	-0.0801019	3486.81	TYMS	thymidylate synthetase
100505692	9.44e-01	8.05e-01	0.6996	0.2469965	0.1727915	39.01	FTO-IT1	FTO intronic transcript 1
1263	9.44e-01	8.05e-01	0.1232	-0.2463243	-0.0303569	1138.89	PLK3	polo like kinase 3
23596	9.44e-01	8.05e-01	0.3247	-0.2462939	-0.0799832	66.21	OPN3	opsin 3
253639	9.44e-01	8.06e-01	1.4933	0.2460612	0.3674473	101.3	ZNF620	zinc finger protein 620
9061	9.44e-01	8.06e-01	0.1304	-0.2461349	-0.0320924	2901.08	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
767558	9.44e-01	8.06e-01	0.1686	0.2462184	0.0415029	2669.65	LUZP6	leucine zipper protein 6
136319	9.44e-01	8.06e-01	0.1686	0.2462184	0.0415029	2669.65	MTPN	myotrophin
83742	9.44e-01	8.05e-01	0.5425	0.2468456	0.1339086	3432.77	MARVELD1	MARVEL domain containing 1
8106	9.44e-01	8.05e-01	0.1447	-0.2462654	-0.035632	4473	PABPN1	poly(A) binding protein nuclear 1
1152	9.44e-01	8.06e-01	0.9038	-0.2460824	-0.2224079	7166.38	CKB	creatine kinase B
105371502	9.44e-01	8.05e-01	0.3461	-0.246506	-0.0853092	20.77	LOC105371502	
6462	9.44e-01	8.05e-01	0.3058	-0.2465644	-0.0754099	42.6	SHBG	sex hormone binding globulin
100133957	9.44e-01	8.06e-01	0.3375	-0.2461912	-0.0831016	373.79	UXT-AS1	UXT antisense RNA 1
50814	9.44e-01	8.05e-01	0.1485	0.2462993	0.0365778	1414.08	NSDHL	NAD(P) dependent steroid dehydrogenase-like
9398	9.44e-01	8.06e-01	1.2063	-0.245933	-0.2966666	8.04	CD101	CD101 molecule
100996419	9.44e-01	8.06e-01	0.3241	0.2459168	0.0796945	43.38	MRNIP-DT	MRNIP divergent transcript
1840	9.44e-01	8.06e-01	1.2284	-0.2456476	-0.3017612	17.82	DTX1	deltex E3 ubiquitin ligase 1
646736	9.44e-01	8.06e-01	2.1458	-0.2454316	-0.5266452	35.93	LOC646736	uncharacterized LOC646736
84707	9.44e-01	8.06e-01	1.2973	0.2454192	0.3183867	438.88	BEX2	brain expressed X-linked 2
5332	9.44e-01	8.06e-01	2.0349	-0.2453019	-0.4991729	426.63	PLCB4	phospholipase C beta 4
7837	9.45e-01	8.06e-01	0.9437	-0.244948	-0.2311473	1950.3	PXDN	peroxidasin
10611	9.45e-01	8.07e-01	1.1825	0.2448778	0.2895741	5015.66	PDLIM5	PDZ and LIM domain 5
157869	9.45e-01	8.06e-01	0.2477	-0.2449502	-0.060672	29.32	SBSPON	somatomedin B and thrombospondin type 1 domain containing
57462	9.45e-01	8.07e-01	0.7346	-0.2447034	-0.1797642	2997.26	MYORG	myogenesis regulating glycosidase (putative)
100132101	9.45e-01	8.07e-01	0.3139	0.244833	0.0768456	19.89	HERC2P7	HERC2 pseudogene 7
9349	9.45e-01	8.07e-01	0.1746	-0.2445593	-0.0427024	40992.02	RPL23	ribosomal protein L23
9525	9.45e-01	8.07e-01	0.0729	-0.2446337	-0.0178367	1425.65	VPS4B	vacuolar protein sorting 4 homolog B
79716	9.45e-01	8.07e-01	0.9738	-0.2445867	-0.2381867	597.8	NPEPL1	aminopeptidase like 1
1316	9.45e-01	8.07e-01	0.8302	0.2444638	0.2029612	3469.99	KLF6	KLF transcription factor 6
107985031	9.45e-01	8.07e-01	0.3412	0.2444211	0.0833873	39.83	LOC107985031	uncharacterized LOC107985031
51318	9.45e-01	8.07e-01	0.0718	-0.2441509	-0.0175185	1149.59	MRPL35	mitochondrial ribosomal protein L35
6778	9.45e-01	8.07e-01	1.0329	-0.244119	-0.252155	3056.76	STAT6	signal transducer and activator of transcription 6
677839	9.45e-01	8.07e-01	0.4617	0.2441629	0.1127333	10.28	SNORA71C	small nucleolar RNA, H/ACA box 71C
112268058	9.45e-01	8.07e-01	0.2919	-0.2440281	-0.0712348	33.58	LOC112268058	
56947	9.45e-01	8.07e-01	0.0879	-0.243787	-0.0214324	2513.21	MFF	mitochondrial fission factor
340277	9.45e-01	8.07e-01	1.1426	0.2437782	0.2785317	71.29	FAM221A	family with sequence similarity 221 member A
56623	9.45e-01	8.08e-01	0.2136	-0.2436312	-0.0520311	1225.83	INPP5E	inositol polyphosphate-5-phosphatase E
54620	9.45e-01	8.07e-01	0.3214	0.243689	0.078324	2436.14	FBXL19	F-box and leucine rich repeat protein 19
114841035	9.45e-01	8.08e-01	0.1463	-0.2434511	-0.0356123	1133.25	LOC114841035	Uncharacterized protein LOC114841035
9501	9.45e-01	8.08e-01	0.6653	0.2433105	0.1618648	277.76	RPH3AL	rabphilin 3A like (without C2 domains)
4772	9.45e-01	8.08e-01	0.7496	-0.2432979	-0.1823751	487.33	NFATC1	nuclear factor of activated T cells 1
100302739	9.45e-01	8.08e-01	0.1365	-0.2431417	-0.0331942	1291.03	PCNA-AS1	PCNA antisense RNA 1
760	9.45e-01	8.08e-01	0.9284	0.243022	0.2256095	1678.72	CA2	carbonic anhydrase 2
5424	9.45e-01	8.08e-01	0.3523	0.2429604	0.0855833	1588.55	POLD1	DNA polymerase delta 1, catalytic subunit
8577	9.45e-01	8.08e-01	0.1124	0.2428249	0.0273002	113.46	TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1
100008588	9.45e-01	8.08e-01	0.657	0.2427267	0.1594723	17262.28	RNA18SN5	RNA, 18S ribosomal N5
79753	9.45e-01	8.08e-01	0.2031	0.2425374	0.0492688	799.4	SNIP1	Smad nuclear interacting protein 1
3491	9.45e-01	8.09e-01	1.0404	0.2423367	0.2521224	8773.99	CCN1	cellular communication network factor 1
64114	9.45e-01	8.09e-01	0.3168	-0.2419739	-0.0766569	7565.69	TMBIM1	transmembrane BAX inhibitor motif containing 1
3490	9.45e-01	8.09e-01	0.1705	0.2421337	0.0412877	290.87	IGFBP7	insulin like growth factor binding protein 7
102723672	9.45e-01	8.09e-01	0.4041	0.2420925	0.0978302	16.23	LINC03015	long intergenic non-protein coding RNA 3015
8021	9.45e-01	8.09e-01	0.0848	0.242268	0.0205364	3205.61	NUP214	nucleoporin 214
196264	9.45e-01	8.09e-01	0.9018	0.2420642	0.2182849	29.28	MPZL3	myelin protein zero like 3
84923	9.45e-01	8.09e-01	0.3219	-0.242335	-0.0780181	1524.48	FAM104A	family with sequence similarity 104 member A
2797	9.45e-01	8.09e-01	0.36	0.2420345	0.087121	27.84	GNRH2	gonadotropin releasing hormone 2
7529	9.45e-01	8.08e-01	0.3486	0.2424778	0.0845295	7017.97	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta
